circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,1,1,1,1,1,25304,0,859.745617,859.7144936,100000,1,100000,9486345918499966623
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,auto,1,1,1,1,25304,0,882.417653,882.095843,100000,1,100000,9486345918499966623
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,256,256,1,1,1,25304,227648,1326.080891,1326.012879,100000,1,100000,1014954778529824686
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,1024,1024,1,1,1,25304,849152,1334.844329,1335.080259,100000,1,100000,18443264489594241364
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,1024,1024,1,1,1,25304,849164,1334.899837,1334.81651,100000,1,100000,15377534522175946724
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,256,256,1,1,1,25304,227660,1327.054821,1327.078723,100000,1,100000,14608087242265193183
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,auto,1,1,1,1,25304,0,884.128721,884.4587015,100000,1,100000,13041889493354733899
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,1,1,1,1,1,25304,0,863.100081,863.1187729,100000,1,100000,13041889493354733899
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,1,1,1,1,1,25304,0,883.578408,883.5307801,100000,1,0,15452916492511442445
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,auto,1,1,1,1,25304,0,883.537672,883.5087675,100000,1,0,15452916492511442445
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,256,256,1,1,1,25304,223560,1324.035039,1323.783773,100000,1,0,15351659769088183517
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,1024,1024,1,1,1,25304,845064,1331.779519,1331.764561,100000,1,0,15998748771617822345
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,1024,1024,1,1,1,25304,845064,1071.807185,1071.647897,79981,0.79981,0,10353399273082259901
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,256,256,1,1,1,25304,223560,1062.831166,1063.23635,79726,0.79726,0,16812482538406728941
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,auto,1,1,1,1,25304,0,693.929847,693.9784232,79888,0.79888,0,17294681656102050683
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,1,1,1,1,1,25304,0,706.983984,706.9381189,79888,0.79888,0,17294681656102050683
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1,1,1,1,1,25304,0,689.813934,689.4500789,79888,0.79888,0,17294681656102050683
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,auto,1,1,1,1,25304,0,705.79404,705.6755035,79888,0.79888,0,17294681656102050683
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,256,256,1,1,1,25304,223560,1063.142507,1063.448341,79726,0.79726,0,16812482538406728941
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1024,1024,1,1,1,25304,845064,1070.861113,1071.098701,79981,0.79981,0,10353399273082259901
/tmp/clifft-issue415-intel-baseline/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,1024,1024,1,1,1,25304,849160,1338.818865,1338.859624,100000,1,100000,10871013391287809748
