circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,1,1,8,8,1,25304,0,157.803186,155.8251418,100000,1,100000,9486345918499966623
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,auto,1,8,8,1,25304,0,160.795324,158.4279517,100000,1,100000,9486345918499966623
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,256,256,8,8,1,25304,227648,275.097827,275.1070616,100000,1,100000,1014954778529824686
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,1024,1024,8,8,1,25304,849152,295.057788,295.1469461,100000,1,100000,18443264489594241364
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,1024,1024,8,8,1,25304,849164,295.334225,295.2449639,100000,1,100000,15377534522175946724
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,256,256,8,8,1,25304,227660,275.275605,275.2890225,100000,1,100000,14608087242265193183
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,auto,1,8,8,1,25304,0,156.898287,155.9027195,100000,1,100000,13041889493354733899
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,1,1,8,8,1,25304,0,153.11873,153.8985036,100000,1,100000,13041889493354733899
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,1,1,8,8,1,25304,0,149.990831,151.0063807,100000,1,0,15452916492511442445
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,auto,1,8,8,1,25304,0,147.298073,147.5981245,100000,1,0,15452916492511442445
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,256,256,8,8,1,25304,223560,274.310522,274.3610615,100000,1,0,15351659769088183517
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,1024,1024,8,8,1,25304,845064,294.921865,294.9640601,100000,1,0,15998748771617822345
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,1024,1024,8,8,1,25304,845064,236.212525,236.138884,79981,0.79981,0,10353399273082259901
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,256,256,8,8,1,25304,223560,221.451124,221.63548,79726,0.79726,0,16812482538406728941
