circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,1,1,1,1,1,2904,0,543.575086,543.5782564,100000,1,100000,11623959522190462558
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,auto,1024,1,1,1,2904,1053952,234.757562,234.7520519,100000,1,100000,13102478053275531322
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,256,256,1,1,1,2904,272704,224.291075,224.2486323,100000,1,100000,12813112020471603296
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,1024,1024,1,1,1,2904,1053952,233.487614,233.6862627,100000,1,100000,13102478053275531322
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,1024,1024,1,1,1,2904,1054760,235.079627,235.0679658,100000,1,100000,12286942611850486087
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,256,256,1,1,1,2904,273512,223.32242,223.5000189,100000,1,100000,4952198932696742362
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,auto,1024,1,1,1,2904,1054760,232.761233,233.1120575,100000,1,100000,12286942611850486087
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,1,1,1,1,1,2904,0,546.361819,546.5988091,100000,1,100000,17382680421244580528
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,1,1,1,1,1,2904,0,531.263583,531.3082614,100000,1,0,14870428128634619921
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,auto,1024,1,1,1,2904,1025288,139.673024,139.632313,100000,1,0,1814635453339025246
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,256,256,1,1,1,2904,264520,140.310681,140.4226419,100000,1,0,7686977597321529669
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,1024,1024,1,1,1,2904,1025288,139.632031,139.7342842,100000,1,0,1814635453339025246
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,1024,1024,1,1,1,2904,1025288,137.458037,137.5416962,0,0,0,5897042890051296564
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,256,256,1,1,1,2904,264520,137.918495,138.0416348,0,0,0,5897042890051296564
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,auto,1024,1,1,1,2904,1025288,137.546988,137.5136445,0,0,0,5897042890051296564
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,1,1,1,1,1,2904,0,140.620916,140.6130657,0,0,0,5897042890051296564
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1,1,1,1,1,2904,0,145.265687,145.3078603,0,0,0,5897042890051296564
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,auto,1024,1,1,1,2904,1025288,137.233688,137.3200127,0,0,0,5897042890051296564
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,256,256,1,1,1,2904,264520,137.915679,137.8823611,0,0,0,5897042890051296564
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1024,1024,1,1,1,2904,1025288,137.643062,137.6451826,0,0,0,5897042890051296564
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,1024,1024,1,1,1,2904,1053960,234.625325,234.6032425,100000,1,100000,7865785229023584013
/tmp/clifft-issue415-intel-candidate/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,256,256,1,1,1,2904,272712,224.869429,224.8400405,100000,1,100000,2833213291879853740
