circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1,1,8,8,1,25304,0,51.126584,51.81916664,79888,0.79888,0,17294681656102050683
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,auto,1,8,8,1,25304,0,54.272042,54.33588264,79888,0.79888,0,17294681656102050683
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,256,256,8,8,1,25304,223560,37.395541,37.38158718,79726,0.79726,0,16812482538406728941
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1024,1024,8,8,1,25304,845064,42.998,42.78196209,79981,0.79981,0,10353399273082259901
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,1024,1024,8,8,1,25304,849160,43.792958,43.74425745,79981,0.79981,79981,13957050521973700081
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,256,256,8,8,1,25304,227656,38.491625,38.69303418,79726,0.79726,79726,6129293652425882976
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,auto,1,8,8,1,25304,0,56.489708,56.77828027,79888,0.79888,79888,12552442029420018379
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,1,1,8,8,1,25304,0,53.899292,54.86155282,79888,0.79888,79888,12552442029420018379
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,1,1,8,8,1,25304,0,2.161958,2.113469818,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,auto,1,8,8,1,25304,0,0.846583,0.8509620909,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,256,256,8,8,1,25304,223572,0.447042,0.4486513636,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,1024,1024,8,8,1,25304,845076,0.389875,0.4203295455,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,1024,1024,8,8,1,25304,849172,0.488459,0.4923673636,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,256,256,8,8,1,25304,227668,0.476875,0.4820946364,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,auto,1,8,8,1,25304,0,1.735542,1.944367545,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,1,1,8,8,1,25304,0,1.729875,1.864469727,0,0,0,5897042890051296564
