circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1,1,1,1,1,2904,0,69.989417,69.83868191,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,auto,1024,1,1,1,2904,1025288,40.402,40.29850382,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,256,256,1,1,1,2904,264520,39.359791,39.135375,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1024,1024,1,1,1,2904,1025288,40.508459,40.39155309,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,1024,1024,1,1,1,2904,1053960,40.799459,40.68096591,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,256,256,1,1,1,2904,272712,39.350625,39.46945464,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,auto,1024,1,1,1,2904,1053960,41.13625,40.92478027,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,1,1,1,1,1,2904,0,71.451834,71.43712527,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,1,1,1,1,1,2904,0,63.012208,62.90721582,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,auto,1024,1,1,1,2904,1026096,40.3845,40.36556082,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,256,256,1,1,1,2904,265328,39.563459,39.44336,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,1024,1024,1,1,1,2904,1026096,40.348709,40.13767036,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,1024,1024,1,1,1,2904,1054768,40.530083,40.48326891,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,256,256,1,1,1,2904,273520,39.602917,39.46801155,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,auto,1024,1,1,1,2904,1054768,40.149875,40.21925,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,1,1,1,1,1,2904,0,62.620625,63.78240173,0,0,0,5897042890051296564
