circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1,1,8,8,1,25304,0,55.57625,55.563125,79888,0.79888,0,17294681656102050683
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,auto,1,8,8,1,25304,0,53.867959,53.86025009,79888,0.79888,0,17294681656102050683
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,256,256,8,8,1,25304,223560,37.663,37.91500382,79726,0.79726,0,16812482538406728941
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=0/ps=alternating,sample_survivors,0,-1,alternating,1024,1024,8,8,1,25304,845064,42.759958,42.82285618,79981,0.79981,0,10353399273082259901
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,1024,1024,8,8,1,25304,849160,43.882708,43.94318173,79981,0.79981,79981,13957050521973700081
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,256,256,8,8,1,25304,227656,38.475833,38.48153055,79726,0.79726,79726,6129293652425882976
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,auto,1,8,8,1,25304,0,54.672959,55.38718918,79888,0.79888,79888,12552442029420018379
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=alternating,sample_survivors,1,-1,alternating,1,1,8,8,1,25304,0,56.144916,56.15985982,79888,0.79888,79888,12552442029420018379
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,1,1,8,8,1,25304,0,1.5845,1.756208273,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,auto,1,8,8,1,25304,0,1.348959,1.356966091,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,256,256,8,8,1,25304,223572,0.3535,0.3633030909,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=alternating,sample_k_survivors,0,1,alternating,1024,1024,8,8,1,25304,845076,0.236416,0.2381930909,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,1024,1024,8,8,1,25304,849172,0.412792,0.411981,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,256,256,8,8,1,25304,227668,0.52375,0.5232044545,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,auto,1,8,8,1,25304,0,1.392083,1.433969727,0,0,0,5897042890051296564
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=alternating,sample_k_survivors,1,1,alternating,1,1,8,8,1,25304,0,2.111625,2.340045364,0,0,0,5897042890051296564
