circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,1,1,1,1,1,25304,0,429.953583,429.562994,100000,1,100000,2811277614935008473
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,auto,1,1,1,1,25304,0,421.230709,423.8944167,100000,1,100000,2811277614935008473
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,64,64,1,1,1,25304,72272,322.043,321.7781309,100000,1,100000,2192695380982340284
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,256,256,1,1,1,25304,227648,317.558416,317.6392917,100000,1,100000,6883815175622878855
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,1024,1024,1,1,1,25304,849152,329.374417,329.9037859,100000,1,100000,13507011865050906379
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample,sample,0,-1,none,2048,2048,1,1,1,25304,1681920,337.916208,137357.2545,100000,1,100000,11137615475441069278
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,2048,2048,1,1,1,25304,1681932,327.977125,328.3449464,100000,1,100000,14055332916550705789
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,1024,1024,1,1,1,25304,849164,326.959083,326.6079643,100000,1,100000,5003526421488337306
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,256,256,1,1,1,25304,227660,318.359792,318.7977736,100000,1,100000,10323266805630787980
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k,sample_k,0,1,none,64,64,1,1,1,25304,72284,320.479416,321.4275596,100000,1,100000,15266735357609946969
