circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,1,1,1,1,1,2904,0,319.048542,321.817899,100000,1,100000,9803119733889533541
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,auto,1024,1,1,1,2904,1053952,94.295792,92.93802957,100000,1,100000,16251115118719239602
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,64,64,1,1,1,2904,76368,92.849416,95.24688686,100000,1,100000,918039871037580194
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,256,256,1,1,1,2904,272704,94.645625,93.75448786,100000,1,100000,14544505339727498833
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,1024,1024,1,1,1,2904,1053952,88.149458,91.14300586,100000,1,100000,16251115118719239602
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,2048,2048,1,1,1,2904,2091520,94.501167,94.486119,100000,1,100000,5555138875694896609
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,2048,2048,1,1,1,2904,2092328,92.19575,91.81304771,100000,1,100000,16716988722356364547
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,1024,1024,1,1,1,2904,1054760,88.223833,89.63502957,100000,1,100000,14525674147478925399
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,256,256,1,1,1,2904,273512,87.707792,88.60519657,100000,1,100000,3809084001008614185
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,64,64,1,1,1,2904,77176,98.458333,97.39266657,100000,1,100000,13610002142436732394
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,auto,1024,1,1,1,2904,1054760,88.688459,89.61627386,100000,1,100000,14525674147478925399
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,1,1,1,1,1,2904,0,319.615625,317.2250831,100000,1,100000,11482883882413542304
