circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,1,1,1,1,1,2904,0,322.999917,323.921863,100000,1,100000,9803119733889533541
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,auto,1024,1,1,1,2904,1053952,91.2715,90.78315457,100000,1,100000,16251115118719239602
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,64,64,1,1,1,2904,76368,96.386,96.06856543,100000,1,100000,918039871037580194
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,256,256,1,1,1,2904,272704,92.368959,91.61292871,100000,1,100000,14544505339727498833
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,1024,1024,1,1,1,2904,1053952,93.206584,92.479536,100000,1,100000,16251115118719239602
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample,sample,0,-1,none,2048,2048,1,1,1,2904,2091520,88.460875,88.43177414,100000,1,100000,5555138875694896609
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,2048,2048,1,1,1,2904,2092328,88.034208,87.91917871,100000,1,100000,16716988722356364547
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,1024,1024,1,1,1,2904,1054760,86.833541,86.85779157,100000,1,100000,14525674147478925399
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,256,256,1,1,1,2904,273512,86.560459,86.62181571,100000,1,100000,3809084001008614185
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,64,64,1,1,1,2904,77176,91.470583,91.41510114,100000,1,100000,13610002142436732394
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,auto,1024,1,1,1,2904,1054760,86.989167,86.83008343,100000,1,100000,14525674147478925399
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k,sample_k,0,1,none,1,1,1,1,1,2904,0,297.457416,295.8422856,100000,1,100000,11482883882413542304
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,1,1,1,1,1,2904,0,306.856875,306.3720773,100000,1,0,11798975910543676326
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,auto,1024,1,1,1,2904,1025288,44.987042,44.91657729,100000,1,0,14611433688066877529
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,64,64,1,1,1,2904,72280,48.94025,48.86370829,100000,1,0,7174013748878528183
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,256,256,1,1,1,2904,264520,44.461709,44.44395843,100000,1,0,8183987293890845741
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,1024,1024,1,1,1,2904,1025288,45.017125,45.03696443,100000,1,0,14611433688066877529
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=none,sample_survivors,0,-1,none,2048,2048,1,1,1,2904,2038280,45.936291,45.85579157,100000,1,0,12448848694210124196
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,2048,2048,1,1,1,2904,2038280,45.444417,45.485857,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,1024,1024,1,1,1,2904,1025288,43.839292,43.62896457,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,256,256,1,1,1,2904,264520,41.983958,41.986982,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,64,64,1,1,1,2904,72280,42.482166,42.52007743,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,auto,1024,1,1,1,2904,1025288,41.959667,41.91328586,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=0/ps=all,sample_survivors,0,-1,all,1,1,1,1,1,2904,0,73.484125,74.00486914,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,1,1,1,1,1,2904,0,307.861833,307.3474226,100000,1,100000,3631362476865084307
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,auto,1024,1,1,1,2904,1053960,85.183042,85.32235714,100000,1,100000,4670620665509043324
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,64,64,1,1,1,2904,76376,89.417292,90.31181557,100000,1,100000,9016213981357174978
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,256,256,1,1,1,2904,272712,86.775834,86.12067271,100000,1,100000,7674410543140011903
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,1024,1024,1,1,1,2904,1053960,84.484125,84.60655343,100000,1,100000,4670620665509043324
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,2048,2048,1,1,1,2904,2091528,85.99975,86.008232,100000,1,100000,3629186994962098489
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,2048,2048,1,1,1,2904,2091528,45.371916,45.32649971,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,1024,1024,1,1,1,2904,1053960,43.783542,43.64946443,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,256,256,1,1,1,2904,272712,42.9715,42.86783914,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,64,64,1,1,1,2904,76376,43.87175,43.75548786,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,auto,1024,1,1,1,2904,1053960,44.102083,44.16157714,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,1,1,1,1,1,2904,0,76.2295,76.22913686,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,1,1,1,1,1,2904,0,285.0485,285.0213871,100000,1,0,7548141880577909238
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,auto,1024,1,1,1,2904,1026096,42.457,42.45185729,100000,1,0,8380742939455868529
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,64,64,1,1,1,2904,73088,46.395417,46.40684514,100000,1,0,5701632449626906269
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,256,256,1,1,1,2904,265328,42.315417,42.45784543,100000,1,0,3114786166684289474
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,1024,1024,1,1,1,2904,1026096,42.334958,42.33128571,100000,1,0,8380742939455868529
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,2048,2048,1,1,1,2904,2039088,44.096666,44.11107729,100000,1,0,8751257691641881101
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,2048,2048,1,1,1,2904,2039088,42.739375,42.81372043,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,1024,1024,1,1,1,2904,1026096,41.168833,41.21014857,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,256,256,1,1,1,2904,265328,39.944708,39.98046429,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,64,64,1,1,1,2904,73088,40.9805,40.99746429,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,auto,1024,1,1,1,2904,1026096,41.149583,41.18240486,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,1,1,1,1,1,2904,0,62.342167,62.236643,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=1/ps=none,sample_k_survivors,1,1,none,1,1,1,1,1,2904,0,288.433458,288.51275,100000,1,100000,6888038463698784971
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=1/ps=none,sample_k_survivors,1,1,none,auto,1024,1,1,1,2904,1054768,83.992458,84.08475557,100000,1,100000,11124867126811940505
/private/tmp/clifft-issue415-26f3ba1a/tools/profile/fixtures/active_width5_transient.stim,sample_k_survivors/keep=1/ps=none,sample_k_survivors,1,1,none,64,64,1,1,1,2904,77184,88.746458,88.68800586,100000,1,100000,11368560216195764012
