circuit,mode,api,keep_records,fixed_k,postselection,requested_batch,effective_batch,effective_workers,shot_workers,intra_shot_workers,batch_lane_work,worker_bytes,median_ms,mean_ms,passed_shots,survival,retained_rows,checksum
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,256,256,8,8,1,25304,227656,46.527125,46.49958329,100000,1,100000,8732743292550800274
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,1024,1024,8,8,1,25304,849160,53.531542,53.59283329,100000,1,100000,14321375101438542667
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=none,sample_survivors,1,-1,none,2048,2048,8,8,1,25304,1681928,54.810666,54.816232,100000,1,100000,1318642317723326840
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,2048,2048,8,8,1,25304,1681928,45.05775,45.06177971,79897,0.79897,79897,18030185492825853325
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,1024,1024,8,8,1,25304,849160,43.910583,43.91010714,80079,0.80079,80079,957684632660348895
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,256,256,8,8,1,25304,227656,38.678333,38.93107714,79939,0.79939,79939,3164030879280770195
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,64,64,8,8,1,25304,72280,39.744417,39.73685143,80069,0.80069,80069,15422391879004998088
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,auto,1,8,8,1,25304,0,51.717583,52.52598814,79906,0.79906,79906,15885571703562150756
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_survivors/keep=1/ps=all,sample_survivors,1,-1,all,1,1,8,8,1,25304,0,52.792666,52.85147614,79906,0.79906,79906,15885571703562150756
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,1,1,8,8,1,25304,0,69.855083,70.10605957,100000,1,0,693719009526489845
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,auto,1,8,8,1,25304,0,70.243083,71.06320229,100000,1,0,693719009526489845
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,64,64,8,8,1,25304,68196,48.136875,48.17261329,100000,1,0,13364263681328450509
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,256,256,8,8,1,25304,223572,46.672458,46.79734529,100000,1,0,17795047779976320973
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,1024,1024,8,8,1,25304,845076,53.49425,53.48330957,100000,1,0,10345773090654714688
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=none,sample_k_survivors,0,1,none,2048,2048,8,8,1,25304,1677844,54.6295,54.64867286,100000,1,0,427585526837806411
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,2048,2048,8,8,1,25304,1677844,0.404792,0.4044644286,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,1024,1024,8,8,1,25304,845076,0.24675,0.2447201429,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,256,256,8,8,1,25304,223572,0.43125,0.4623272857,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,64,64,8,8,1,25304,68196,0.498292,0.5146728571,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,auto,1,8,8,1,25304,0,2.533208,2.510892857,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=0/ps=all,sample_k_survivors,0,1,all,1,1,8,8,1,25304,0,1.748916,1.847327571,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=none,sample_k_survivors,1,1,none,1,1,8,8,1,25304,0,67.077333,67.63541643,100000,1,100000,6646940925203873024
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=none,sample_k_survivors,1,1,none,auto,1,8,8,1,25304,0,63.885792,65.57757157,100000,1,100000,6646940925203873024
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=none,sample_k_survivors,1,1,none,64,64,8,8,1,25304,72292,48.271208,48.12641671,100000,1,100000,6790690511554573153
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=none,sample_k_survivors,1,1,none,256,256,8,8,1,25304,227668,46.628542,46.72629171,100000,1,100000,18287579608784532115
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=none,sample_k_survivors,1,1,none,1024,1024,8,8,1,25304,849172,53.697083,53.66066657,100000,1,100000,11214432846388006462
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=none,sample_k_survivors,1,1,none,2048,2048,8,8,1,25304,1681940,54.81425,54.74632757,100000,1,100000,4967823035799810417
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=all,sample_k_survivors,1,1,all,2048,2048,8,8,1,25304,1681940,0.555541,0.572839,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=all,sample_k_survivors,1,1,all,1024,1024,8,8,1,25304,849172,0.501583,0.531226,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=all,sample_k_survivors,1,1,all,256,256,8,8,1,25304,227668,0.509834,0.5385477143,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=all,sample_k_survivors,1,1,all,64,64,8,8,1,25304,72292,0.491,0.521125,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=all,sample_k_survivors,1,1,all,auto,1,8,8,1,25304,0,0.996417,1.030994,0,0,0,11541074854117262382
/private/tmp/clifft-issue415-fba10d75/tools/profile/fixtures/active_width5_sustained.stim,sample_k_survivors/keep=1/ps=all,sample_k_survivors,1,1,all,1,1,8,8,1,25304,0,0.994958,1.151738,0,0,0,11541074854117262382
